disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
1375,,,,,5097818.74,480755.51,4573840.99,2023-11-02T00:00:00.000Z,,710833,f345eeee6fbddb70f35635abba20c2a1bfa208db,2023-11-02T04:02:44.321Z,3dc75369-091a-4b0e-894a-088a3885730b
1376,,,,,23460073.66,4220258.24,18158271.52,2023-11-02T00:00:00.000Z,,3517976,6d7f866cd4a81d0bbd26a3fda2bb2867679020d7,2023-11-02T04:02:44.321Z,bd46373e-3859-41d8-83bc-1a7596be653f
1377,,,,,741930.23,9998.01,730615.2,2023-11-02T00:00:00.000Z,,113141,5d3585039a145f220d128e88c621ccb95716cbc5,2023-11-02T04:02:44.321Z,6d4d107b-0099-4460-a8e7-d7d49bd9f6f5
1378,,,,,27714640.97,9528257.44,18283828.51,2023-11-02T00:00:00.000Z,,11061441,581061c5030c5383a69a7e6619261f827af21eaa,2023-11-02T04:02:44.321Z,5827516b-9978-4bd6-b712-c1e29213a997
1364,,,,,,,,,,1615134,5780ba3222eee3103dfb3a46ccce8c6b1947ec9b,2023-03-18T13:22:12.883Z,3bc5ff17-62df-4f28-8240-a7912e828f19
1379,,,,,433651817,101320637.9,329884828.43,2023-11-02T00:00:00.000Z,,201035427,e4e6501877f0c5a7c1a1f7eecd13c71d78a23dda,2023-11-02T04:02:44.321Z,8abff211-cdf9-4acb-83db-c55b026ce119
1380,,,,,9040908.02,6082907.61,2964651.36,2023-11-02T00:00:00.000Z,,14135775,e6d5d31069cfede566d720ac73741aa72a094fdd,2023-11-02T04:02:44.321Z,f66fc579-a54a-4366-b47a-b3c9ebf878a5
1381,,,,,14683135.02,2171960.59,11970103.49,2023-11-02T00:00:00.000Z,,4038077,efc27634e982f2b930791039f28cc6d6611f2507,2023-11-02T04:02:44.321Z,51749a3a-191d-4d5f-9a4d-09ac08448fff
1382,,,,,1776446.25,475268.17,1329092.51,2023-11-02T00:00:00.000Z,,0,6b2aa0883cda4c5c19093bfdcb47334070a8eaa1,2023-11-02T04:02:44.321Z,c30b7a09-f9d0-45df-b71a-7874ff5bf72f
1383,,,,,6689724.02,777194.42,5803267.17,2023-11-02T00:00:00.000Z,,1800672,ce001c87b5299b392d502f32456c09417bb1021b,2023-11-02T04:02:44.321Z,6e178f3d-0f5f-460f-a00d-387d31858998
1384,,,,,6425209.53,2629470,3613225.53,2023-11-02T00:00:00.000Z,,1051510,b3f6730049811b8ad255c1f4adb953e9fc277107,2023-11-02T04:02:44.321Z,caf9e9a5-3dac-458b-8326-127ad346c63d
1385,,,,,970883.22,776691.84,187695.22,2023-11-02T00:00:00.000Z,,136965,92379eda8f5822d7a8fccef6ca0bdea23faf46a4,2023-11-02T04:02:44.321Z,b95bb491-5caa-481e-9936-f7207d3f8396
1386,,,,,7390259.93,837090.99,6533634.13,2023-11-02T00:00:00.000Z,,1663497,153fd7a3693bfc8b633e96671bc933ec87b480f4,2023-11-02T04:02:44.321Z,740d5c0d-a055-4750-8c8c-ff1b4896363a
1387,,,,,3692932.67,356138.9,3187341.86,2023-11-02T00:00:00.000Z,,659897,1cf2bebf36cd0c8d1419e74e8846128b2f03dbc3,2023-11-02T04:02:44.321Z,d1d2efe7-3335-4825-90da-936c8d49f733
1388,,,,,11677354.07,457515.74,11164447.48,2023-11-02T00:00:00.000Z,,2023999,730b396d5b9d1cad9b83e233f9553596df905269,2023-11-02T04:02:44.321Z,125e2968-9ddb-4850-90ab-6283d773d227
1389,,,,,708827.27,276994.7,460813.63,2023-11-02T00:00:00.000Z,,255255,a450cc2307f9c9560d77e5393a5c619a4d1a58b1,2023-11-02T04:02:44.321Z,1e1764f8-d588-4682-bab1-290fd8e6c571
1390,,,,,5935229.86,708833.51,5149869.54,2023-11-02T00:00:00.000Z,,914172,832a216447ebd722bc0d7a97107327a289fdbf61,2023-11-02T04:02:44.321Z,f5a414a1-3091-4444-b4d4-b8d11b6bd4df
1391,,,,,4732560097.4,2090168740.98,240887893.45,2023-11-02T00:00:00.000Z,,264635280,ae32bb5f20cb9b53b570fdfccf73d68975f27fae,2023-11-02T04:02:44.321Z,873e9604-c0d9-48ff-8564-c56152114a22
1392,,,,,4938627.13,4905529.68,,2023-11-02T00:00:00.000Z,,1792038,23c92808cb8f86608fe7f36b6d88283c44dd75bc,2023-11-02T04:02:44.321Z,854e992a-a84f-4507-9bc4-bdb500dafef2
1393,,,,,22990447.07,9766980.43,12715981.97,2023-11-02T00:00:00.000Z,,1575675,e4a0f5cdd2b17a0b013b45a373eb7dcd5269a7b9,2023-11-02T04:02:44.321Z,441edef3-1a7c-49b3-8a96-ccbbb3dc2618
1394,,,,,1414196.5,35419.81,1376975.39,2023-11-02T00:00:00.000Z,,136586,1e34bc09741d21943718ef509c86aec98bbfe160,2023-11-02T04:02:44.321Z,16898de2-1b79-46a8-9e7d-db8a7ecd8d8c
1395,,,,,1146338.86,516406.83,493589.53,2023-11-02T00:00:00.000Z,,244547,410b7095148e9b4966025a41e1063766e5ce7d93,2023-11-02T04:02:44.321Z,b6934ed1-30f8-4388-b4ec-dbd0bbc4e20c
1396,,,,,4853317.12,681327.02,3553040.63,2023-11-02T00:00:00.000Z,,93818,1afe09208eb4d4ec56511ba8cf3c2458264b3e56,2023-11-02T04:02:44.321Z,9af2a176-ecef-48c5-930a-eff7fac747f0
1397,,,,,2452457.07,53540.13,2138681.23,2023-11-02T00:00:00.000Z,,197626,6d5015edfedcee69db888dd4b1adc2f1434dab02,2023-11-02T04:02:44.321Z,90e8d358-545a-45c4-8f5a-37faa2dd8f3c
1398,,,,,5456042.93,402109.28,5117212.83,2023-11-02T00:00:00.000Z,,804721,2d49765dc7f2c84c084b1466c1d46f67a36b7428,2023-11-02T04:02:44.321Z,43affb85-0aef-4ba2-9f89-e34c2f6932bd
1399,,,,,2343447.82,1538493.06,804954.76,2023-11-02T00:00:00.000Z,,484316,f4ebe9414f99de352b0fff417bda15f08a7a8bc2,2023-11-02T04:02:44.321Z,587ac5ea-a783-4af2-9f51-b76ef4d59620
1400,,,,,2225170.96,85726.8,2165746.79,2023-11-02T00:00:00.000Z,,105414,fe26b907016df7aa9145a5e739ddbf442871867f,2023-11-02T04:02:44.321Z,16e3f206-1885-4741-b1f0-6fa4464a898f
1401,,,,,109054038.02,24594047.06,83957589.48,2023-11-02T00:00:00.000Z,,19414568,93221d69d79a2e22107b982e663df81d75e02b70,2023-11-02T04:02:44.321Z,5e2ec0fa-60c1-4700-9176-cc20105adb6d
1402,,,,,45020240.33,19181030.22,25287060.53,2023-11-02T00:00:00.000Z,,6185233,1b81ac66ccf6c2521421c669f627674ede61caad,2023-11-02T04:02:44.321Z,fad12fb7-0403-4cfd-ac84-e749d2ade75a
1403,,,,,43824367.31,34013640.27,9715546.9,2023-11-02T00:00:00.000Z,,6709061,4798c8508a4492ea87d564ed085d49a634bf0282,2023-11-02T04:02:44.321Z,e4ac7b8c-9993-4517-a9c6-877a9ece72c3
1404,,,,,5913137.1,752305.98,5103846.86,2023-11-02T00:00:00.000Z,,338652,7650fd7779e9f4f65e89fc1c1352d045ce1abebe,2023-11-02T04:02:44.321Z,11e4924e-91db-43d1-b5b0-6d8f029fbe0d
1405,,,,,4796806.64,1194355.67,3609871.51,2023-11-02T00:00:00.000Z,,752279,866a56fab32b2cbbd70af82159c88d02503af488,2023-11-02T04:02:44.321Z,fb1600be-b6b7-49f5-94f2-a83ea969fae6
1406,,,,,6233212.7,785167.68,5406707.43,2023-11-02T00:00:00.000Z,,1149793,fee796ba89af84692903c1040481413e247854b3,2023-11-02T04:02:44.321Z,249e70c1-e294-418c-afd6-eeac47ba8768
1407,,,,,10952618.23,614423.27,10272253,2023-11-02T00:00:00.000Z,,2133460,7c41d3369e29a52e663f1c2ea83134a41da59a2d,2023-11-02T04:02:44.321Z,d8de6813-f5d7-4a4b-b853-6540c1ef815a
1408,,,,,7698001.21,386876.08,7231737.88,2023-11-02T00:00:00.000Z,,1252681,25610f5e06a32b8ffa6bb72243b5f100a5d7218e,2023-11-02T04:02:44.321Z,eacc4527-2738-4958-9c51-b0bc94a5b77e
1409,,,,,4284113.3,3010762.41,1240215.47,2023-11-02T00:00:00.000Z,,849287,b97b64f97c8d203f04f97b7a65806159052608cf,2023-11-02T04:02:44.321Z,c1eb70ce-2fc3-40ce-8352-25183e4c24d0
1410,,,,,15255670.18,8294263.24,6945591.61,2023-11-02T00:00:00.000Z,,3846550,13d00925b599b027c11778ec9ab557d73f1db913,2023-11-02T04:02:44.321Z,6150ffe8-e945-4e7a-8f99-3d20e6cd06e9
1411,,,,,6678555.87,2655782.18,4010838.23,2023-11-02T00:00:00.000Z,,1225737,ed98aeba5f29466c4dea8b8a152121890bc76e35,2023-11-02T04:02:44.321Z,2d7d45d7-65e3-4f0a-9736-7dd31fac462e
1412,,,,,35299777.93,1386209.24,33708365.51,2023-11-02T00:00:00.000Z,,4988421,619a2b7af1957a119ad78e672ca7d5d7ec4dcfc6,2023-11-02T04:02:44.321Z,8c0224a3-668d-4b9c-bda6-7386fd0b3072
1413,,,,,4906653.82,415565.69,4321699.99,2023-11-02T00:00:00.000Z,,771719,9bcf5ac1d6abb7764ad843e79ad1782a9ff7c1a7,2023-11-02T04:02:44.321Z,cd199f2a-d329-4bd5-a990-12bf75899ac0
1414,,,,,8191992.39,1466923.96,6665537.25,2023-11-02T00:00:00.000Z,,2027706,b505badf55321cf059dbea8e1c1ef919da45c466,2023-11-02T04:02:44.321Z,86da4943-81b6-498e-89c5-b9d6d4bfba1d
1416,,,,,15595158.21,3410971.44,12179540.99,2023-11-02T00:00:00.000Z,,2119922,cc3df516c705af6856cf77667a381f7f0d7bce48,2023-11-02T04:02:44.321Z,7eaedf95-3e79-4984-8110-f896c8da1ce3
1417,,,,,1509686.69,125487.68,1336211.76,2023-11-02T00:00:00.000Z,,218629,2edf05b0821b0797097d927de56e6218528932ed,2023-11-02T04:02:44.321Z,a3b6b72b-5093-40bf-b1a0-bd27cbf2b9e5
1418,,,,,4620806.54,556297.96,4110565.71,2023-11-02T00:00:00.000Z,,888018,d666709e69daf3af74d0545091fc18c2da0eb512,2023-11-02T04:02:44.321Z,80cf954b-6f09-4ab4-93f9-e089987851ab
1419,,,,,26435703.2,3849174.16,22397523.78,2023-11-02T00:00:00.000Z,,5840208,0ab9c42c661ddd0e1d429f1b7c4dd2bd3a208d75,2023-11-02T04:02:44.321Z,1eaebd0a-4a19-46ed-972c-4dfc0f4bfcfc
1420,,,,,5581544.94,561438.53,4781884.9,2023-11-02T00:00:00.000Z,,1122434,a6ee46f89aae7a5b5dc1f228a23f18ac9328e98e,2023-11-02T04:02:44.321Z,7de658c7-8d09-4f97-8954-ce38b6f32bd5
1422,,,,,1238463.33,736982.53,240606.03,2023-11-02T00:00:00.000Z,,831698,b640b039db876009fb01801663783325ea152827,2023-11-02T04:02:44.321Z,944e425d-247b-4ebb-b7c1-3085042f5149
1423,,,,,3266024.79,337529.94,2783374.44,2023-11-02T00:00:00.000Z,,316082,5586de29ddce271d675510bbf3a49f9c53b17385,2023-11-02T04:02:44.321Z,c5bd2226-b6a7-4931-9e7e-8c6ab2c3509a
1424,,,,,1428869.09,98133.91,1289354.48,2023-11-02T00:00:00.000Z,,218396,e32a6e23808aac5838e7e0c0bc5321c9954a8783,2023-11-02T04:02:44.321Z,25b662ed-a5bd-4a2b-88d0-124e73a2ccda
1425,,,,,27960004.15,3632120.14,23910060.19,2023-11-02T00:00:00.000Z,,10058379,0c11c8becdacc99f3e23678febe615d31e0c88c1,2023-11-02T04:02:44.321Z,129c552c-9b30-4def-946f-6990d796ba0b
1426,,,,,12698713.54,5084794.82,6625816.2,2023-11-02T00:00:00.000Z,,7923456,48eafd1b74d3397c03302ec5440f0006dcc76508,2023-11-02T04:02:44.321Z,85314e8c-f2f0-4a90-8c7e-4e6818018fed
1427,,,,,2193357.34,245479.87,1899767.97,2023-11-02T00:00:00.000Z,,1810224,14267cdce421ddc152ea7375a51ea29c1171b266,2023-11-02T04:02:44.321Z,050a8ae8-9047-496b-82a1-c0163037c29e
1428,,,,,1788583.65,44429.26,1744454.58,2023-11-02T00:00:00.000Z,,237017,aa00b1c789068f667d8b604930ae2535731aa722,2023-11-02T04:02:44.321Z,89f109ce-f801-425e-ba6f-8f540185fe14
1429,,,,,3547202.78,394971.87,3138024.77,2023-11-02T00:00:00.000Z,,513181,97e3f6932ac3582ea42e34ebf1f92a51c214d8d2,2023-11-02T04:02:44.321Z,51fe4a19-cf51-4c38-ab43-846ce123eedf
1430,,,,,734518.39,202508.57,295399.76,2023-11-02T00:00:00.000Z,,105972,df2bea23f57cbfd746c50168059669b26f84ee10,2023-11-02T04:02:44.321Z,154190f8-7557-445d-ac13-f26208d0c28e
1431,,,,,1143690.22,71012.95,965171.71,2023-11-02T00:00:00.000Z,,157886,8757a0275836b694d527f4a6a0199e03eeeb324e,2023-11-02T04:02:44.321Z,9d96ac41-ae3d-4187-8617-2cf8b12a6be2
1415,,,,,,,,,,573827,0b0d3df2f87cfa2a116bf4f04e9a8dedbed50ffa,2023-03-18T13:22:12.883Z,43fb3b5a-40fd-4b1b-9e38-ed75fd0f5a0b
1432,,,,,2158899.02,981932.61,1165648.92,2023-11-02T00:00:00.000Z,,662196,81920984023412cd37ac19f9c4072523bce0989a,2023-11-02T04:02:44.321Z,87afa840-b2e8-4f6c-94d8-56ce4312cea7
1433,,,,,3579584.09,2860877.17,752887.3,2023-11-02T00:00:00.000Z,,624820,edbac7395888edc95fbc9a5ab9e4c54a1deedbee,2023-11-02T04:02:44.321Z,6fd2fdbd-3b60-4a69-99a6-424d1c85fabe
1435,,,,,6487026.47,6507378.72,0,2023-11-02T00:00:00.000Z,,4023296,6dc17957e957666d7e56d057a7c11890cf0f3fd9,2023-11-02T04:02:44.321Z,e4b15e07-01a8-4f37-b271-6e46ad669240
1436,,,,,6719649.01,999661.03,5784955.93,2023-11-02T00:00:00.000Z,,1685487,f34ed3ae10b5cded6df4249ded2292a02bc86c3e,2023-11-02T04:02:44.321Z,5f128ff6-2532-4c3e-97cf-c8f4d4411e79
1437,,,,,71737126.44,38966068.43,32755054.37,2023-11-02T00:00:00.000Z,,19929023,ed6fbc3066087aa940dc7c7a36587dc297af5a74,2023-11-02T04:02:44.321Z,748eced0-2f47-49af-932b-a321a578066d
1421,,,,,,,,,,55096,92e4fee1ffecf19d0b8a08765a185c91d8cf852b,2023-03-18T13:22:12.883Z,c33512d3-1d37-47a0-a51c-bd80b90edcd2
1438,,,,,2745985.95,1232950.3,1488362.08,2023-11-02T00:00:00.000Z,,716877,8df2ef797030d63563e65f8650666fe863a4348e,2023-11-02T04:02:44.321Z,367db803-3e3e-49e8-b243-1937b0223c42
1439,19827,57974742.1,31700420.63,26274321.47,,,,,2023-11-02T00:00:00.000Z,7154189,9fddb08385a7cbbbfd6edb2aab6bf6f8949acf65,2023-11-02T05:42:36.831Z,fae76f5e-47ce-4fd0-8911-f4ea1cf785e5
1440,272,470371.72,376188.66,94183.06,18277293.72,1008608.59,17179138.74,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2252775,25422ca37335370bbb5ced3b1a9b0724e2dc869e,2023-11-02T05:42:36.831Z,21b60cdc-f345-4177-a478-7a0a6fe33f57
1441,412,1880461.2,741924.97,1138536.23,3202892.95,1353453.47,1716011.76,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,599700,ffff50c19a3c5db40963813358246dd36a448cb2,2023-11-02T05:42:36.831Z,b051ca4e-1270-434f-943e-9d89d34b46e3
1442,530,3306085.11,1546858.08,1759227.03,12603404.04,11477322.11,1095358.52,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2304130,d91125d40b5ac489f27da751c3870f3d6a669674,2023-11-02T05:42:36.831Z,9e30cfa1-4823-48f0-b4e5-e172edc87b6e
1443,555,2028548.78,640454.36,1388094.42,20182808.77,1810120.86,18509601.88,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1685619,4f7971661eefafadde90ae7ab5edaa530eff6462,2023-11-02T05:42:36.831Z,b01f7f3c-a03f-4aea-9a8d-18d8b23a43fe
1444,127,579893.02,297240.48,282652.54,,,,,2023-11-02T00:00:00.000Z,140456,6bada6365997b900997e033f9327208d849544ad,2023-11-02T05:42:36.831Z,16c51a44-48ba-4340-ad3e-530e0b4c9694
1445,199,509173.67,461070.95,48102.72,8721045.16,441657.36,8028649.4,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1695298,0278293902b4690fb121377ec7cc9da594b6f99b,2023-11-02T05:42:36.831Z,5cac7100-add7-401e-a478-2c8d983c80b3
1446,20699,125463060.64,43407641.42,82055419.22,56986504.09,12598628,42212978.84,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,31049019,8c506d302f771d92c39a9944c4ae87d3efef980a,2023-11-02T05:42:36.831Z,2222df67-480e-48ad-bffa-e24dc2c3abb5
1447,559,3682703.79,1438319.22,2244384.57,5149451.95,1032707.62,3847738.96,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1027046,36f2be4cc29ebf3ed0ab60da65fdd4af451c3fa2,2023-11-02T05:42:36.831Z,20488a5e-d24c-483b-9be4-d68c4a96cd60
1448,,,,,86565179.7,73888055.9,12258236.08,2023-11-02T00:00:00.000Z,,6401348,2291d99bd235a22c91fe2a1626b6bbb014efbf7e,2023-11-02T04:02:44.321Z,bb23930e-b2f3-44e5-a49d-48e5fd9a9c7a
1449,,,,,2603436.29,92330.13,2464159.91,2023-11-02T00:00:00.000Z,,0,09f81f41463d91185c1f0241c35cf4ad0ba23e95,2023-11-02T04:02:44.321Z,5b596f35-b0f1-4a9f-84c6-ae70398cb1c9
1434,,,,,,,,,,1396381,17c32ac18e73f04fd5d2c251b5f29000d1074d2e,2023-03-18T13:22:12.883Z,83e467e6-8d16-4f37-b98a-41048d93ad60
1450,,,,,9586323.53,2695557.88,6896190.82,2023-11-02T00:00:00.000Z,,1255425,301131ef8f92377cc7337a968a262f1b6340b98b,2023-11-02T04:02:44.321Z,1e1e969b-a572-4ef4-b620-f9aebfe47900
1451,,,,,3939783.19,2348210.19,1556086.46,2023-11-02T00:00:00.000Z,,560847,e4ba924e1b282b61fa5269f715fc10f0d71f91ef,2023-11-02T04:02:44.321Z,7e1827a7-851c-4bb7-93b6-2b7c82d02a8b
1452,,,,,4409312.27,466456.99,3847197.05,2023-11-02T00:00:00.000Z,,732504,a3f35e08767093031f6e82a934ff18f4d30a745c,2023-11-02T04:02:44.321Z,66d7d487-63ea-4536-8d10-5b25ebf0b0f3
1453,1559,2609145.45,1614171.25,994974.2,31856038.61,13005035.17,18927692.15,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2108337,d42b5f04e99358e5cfb5dc7a93bb386388505807,2023-11-02T05:42:36.831Z,5b73122e-c560-4063-9b2c-79bda9296c69
1454,3451,9369739.03,6856715.41,2513023.62,36424884.27,17183377.43,19144277.15,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2388516,2190f0577047bd45c9996ffd77eb4ad3ce0f3e0f,2023-11-02T05:42:36.831Z,63869f12-d37e-4ff4-85b8-f462c5d68610
1455,2200,5431111.2,4371300.36,1059810.84,9335774.41,4245056.75,5200730.17,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,813465,e3306d7b49572bf434b29d23d152d3342e0584fc,2023-11-02T05:42:36.831Z,63145cd6-1e75-4671-819f-ee9f13bc5f58
1456,,,,,6239034.16,754985.05,5428511.09,2023-11-02T00:00:00.000Z,,72631,ecf0051ea8ab5dc96538a87da93b2d9388d5a286,2023-11-02T04:02:44.321Z,ba33d491-d0f0-4a46-8a5c-7a913877fae6
1457,,,,,15296905.63,13577163.25,1363858.63,2023-11-02T00:00:00.000Z,,203068,bf28ae7e9c2accc0327ca7314c825a42606b72e6,2023-11-02T04:02:44.321Z,ea94aa3d-fe95-4fac-8376-a32f7a981f8b
1458,849,2242480.28,1213932.96,1028547.32,13709082.34,9032940.4,4639768.12,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,750602,1eeeb040450018d796355446b9aaec6616773e67,2023-11-02T05:42:36.831Z,bb98e2ab-e243-4710-a65c-b03b5d790bdd
4736,,,,,,,,,,0,b37daaa1077f90e23f52e82a83e4056aa23ccb56,2023-09-05T23:02:23.782Z,ed535e22-03eb-456e-ac2a-7f8d8192d798
1459,9408,18270709.28,7651000.29,10619708.99,5991973.09,559485.46,5471976.93,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,815503,434393a7df03e0fb2175c40be9c5234e31267551,2023-11-02T05:42:36.831Z,49d9d675-dc1e-4751-b496-ef0129e7e3cd
1460,6659,14538920.62,3835447.42,10703473.2,,,,,2023-11-02T00:00:00.000Z,423565,419910325a88a74519c621c8fc3e1ccbbe6f7451,2023-11-02T05:42:36.831Z,a8dd6a76-a8cd-4eb9-9cb1-dd38ff0f1910
1461,346,789831.28,599410,190421.28,1910455.43,546004.4,1205199.83,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,203999,154b7fb20897aa3e745014d48fa693ad185e8f6c,2023-11-02T05:42:36.831Z,f9a8185a-5633-46e8-a89e-1b7a73e02e22
1462,518,2518800.62,1530744.62,988056,6146361.95,1469244.43,4615802.99,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,928244,01fd4774664bf3db4d670b87f356f67f4e0742e9,2023-11-02T05:42:36.831Z,a3aa4e15-28a3-4d24-9c76-d77792afbbeb
1463,2423,8779157.72,4444964.35,4334193.37,19562866.28,7127084.88,12269180.76,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1697118,c61d5cc0f6a3684d03c77e35ea12b34dc5729f63,2023-11-02T05:42:36.831Z,1c014990-08ff-4c3c-affc-1198aebb002f
1464,5956,22160601.08,9065299.34,13095301.74,38797058.53,16607328.23,21975368.26,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,4630711,8b42054c151be66161fea5b7231ea0a62a788ef7,2023-11-02T05:42:36.831Z,297dd0e8-ee4a-40ff-a375-f0c5af314cae
1465,935,2305722.55,1229822.49,1075900.06,4366087.01,2280285.57,1914677.82,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,793525,f23a2eb230bb8b594fd89982389e88f3cc74cc61,2023-11-02T05:42:36.831Z,02d09fb0-44cc-421a-b48a-18d43ea67367
1466,23660,50014084.62,22764616.08,27249468.54,12587894.04,1980409.16,10416249.31,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,3112794,8388451f22740f959c73498c37ff856e12f30926,2023-11-02T05:42:36.831Z,6959c9a1-7043-4a66-bd6f-2d81276d3bb5
1467,14864,25872687.19,6302770.87,19569916.32,18090813.62,16703264.74,1156582.59,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2421439,542f75f210f07943c5df1e73101994fb336d595b,2023-11-02T05:42:36.831Z,629aad83-2b0f-4f6b-ab25-458767e46760
1468,,,,,1741049.6,125789.02,1615260.58,2023-11-02T00:00:00.000Z,,145376,2d14a398a5b3ceaea8fba1685b90d734a786a563,2023-11-02T04:02:44.321Z,4889d877-b14b-4ba7-879f-c3fd8c9de00c
1469,449,1644357.98,787056.7,857301.28,,,,,2023-11-02T00:00:00.000Z,92411,ec0200667d92640efd9dc969496da84f0ccbb001,2023-11-02T05:42:36.831Z,6fe4baa4-0e81-4560-8d6f-670dbe531319
1470,124,740552.45,390852.02,349700.43,,,,,2023-11-02T00:00:00.000Z,0,8ac9b394cedad0e09461f83d9e9b05d5b89db0e6,2023-11-02T05:42:36.831Z,1d5b15ee-25eb-4bc7-89d1-c267408e6401
1471,1123,4108811.57,2808922.31,1299889.26,4993708.33,387792.63,4561494.65,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,279127,3a3ff8911743d5feec96772bf27b44691eb3b8a6,2023-11-02T05:42:36.831Z,fe39c310-307f-4a94-985e-d0619c910b9b
1472,3219,7297676.37,2955622.13,4342054.24,5305933.78,649888.94,4650221.11,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1075159,d6088aa7d3ce41464f7feb4738ee6692f9b062f7,2023-11-02T05:42:36.831Z,313fed61-f28e-4e20-b5d4-874485808a19
1473,4499,9679012.66,4961914.5,4717098.16,1509996.41,144601.1,1291674.65,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,895330,d35984d676a68c75ba987dfe43b93aee8f42c5ae,2023-11-02T05:42:36.831Z,194ea5cc-ffb9-4e85-92a9-bd5d67138e7f
1474,3559,10877948.83,8093288.65,2784660.18,4833478.25,992958.11,3853581.36,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,842726,4ef6b6c41dabf4088835813af3264a8764df40f0,2023-11-02T05:42:36.831Z,3f0e09c7-ed03-44f9-b15a-76ddcd336c3d
1475,2558,6621705.06,4682638.07,1939066.99,8904595.58,484092.83,8367825.54,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,781278,a6d4da307e1e218e681494fa2a4e3e5509675b7f,2023-11-02T05:42:36.831Z,4089917e-dd44-4c11-8467-b54564309628
1476,4409,13386838.38,9783608.01,3603230.37,6936604.6,2782537.86,4200530.19,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1493653,c0bb382418cfbbc52b961ec2c7861d24a077fa25,2023-11-02T05:42:36.831Z,b38ec14b-c3c5-4cc8-9edb-b044b1505eec
1477,,,,,5363459.27,1662748.86,3641438.96,2023-11-02T00:00:00.000Z,,374643,1b04c29632086dcfac4909483a783150735c6919,2023-11-02T04:02:44.321Z,4311d5c5-fe1c-4e0e-b6a9-4795ecaf7573
1478,758,1980992.81,1468511.02,512481.79,,,,,2023-11-02T00:00:00.000Z,32689,a40e0563703d35cc18090f0fb8c5766f4d8b3397,2023-11-02T05:42:36.831Z,0310def5-4952-4f9d-b8b2-1d5b4af4765f
1479,8552,20213296.06,11924830.34,8288465.72,17889243.31,4631163.81,13121953.46,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1577925,b260fdb118868ba82a5a2ebfd34e932ea212fcd4,2023-11-02T05:42:36.831Z,0e997513-e86c-4b3d-8d49-9b6bc8f712ac
1480,,,,,3891329.31,432930.23,3452546.54,2023-11-02T00:00:00.000Z,,245527,10dd06b9e6e15dd1e7c576d0918e53832fe45689,2023-11-02T04:02:44.321Z,074086ff-d4c8-4091-bdda-b2657a4c2051
1481,,,,,11748193.16,3671390.7,7769368.33,2023-11-02T00:00:00.000Z,,423256,4683dbbe4ec9f99892a6a87f743a17e0004108bd,2023-11-02T04:02:44.321Z,0afc7958-48fc-450c-aab0-fbee26db386e
1482,19150,20592021.41,5813443.59,14778577.82,35430275.15,13078927.79,22317471.37,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2920980,ae18d9e15ba4ec7b6cb640fda4259058c63f1ee5,2023-11-02T05:42:36.831Z,8286c16e-6e0a-4976-bea5-527aa30871f2
1483,,,,,868596.02,,886885.52,2023-11-02T00:00:00.000Z,,78581,32053fcbab9a403ba83309147f03626030b8f6d3,2023-11-02T04:02:44.321Z,208929ac-5205-4a12-85b6-8ad3e2a49cb9
1484,46108,74778371.61,36715451.25,38062920.36,10875976.79,1583993.66,9322353.13,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,4328378,fb614bc7d306e31def929d16f3bd6f232f188ee7,2023-11-02T05:42:36.831Z,51b18af4-88bc-4dbc-94bb-b1fd2f15cf6b
